  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#32   | STANDARD ANODIZED STEEL   |     50 |            8
 Brand#32   | STANDARD ANODIZED TIN     |     17 |            8
 Brand#32   | STANDARD ANODIZED TIN     |     28 |            8
 Brand#32   | STANDARD BRUSHED COPPER   |     39 |            8
 Brand#32   | STANDARD BRUSHED NICKEL   |     17 |            8
 Brand#32   | STANDARD BRUSHED NICKEL   |     19 |            8
 Brand#32   | STANDARD BRUSHED NICKEL   |     28 |            8
 Brand#32   | STANDARD BRUSHED NICKEL   |     31 |            8
 Brand#32   | STANDARD BRUSHED TIN      |     45 |            8
 Brand#32   | STANDARD BURNISHED BRASS  |      1 |            8
 Brand#32   | STANDARD BURNISHED BRASS  |     28 |            8
 Brand#32   | STANDARD BURNISHED BRASS  |     31 |            8
 Brand#32   | STANDARD BURNISHED COPPER |     17 |            8
 Brand#32   | STANDARD BURNISHED NICKEL |      1 |            8
 Brand#32   | STANDARD BURNISHED NICKEL |     31 |            8
 Brand#32   | STANDARD BURNISHED STEEL  |     39 |            8
 Brand#32   | STANDARD BURNISHED STEEL  |     45 |            8
 Brand#32   | STANDARD BURNISHED TIN    |     17 |            8
 Brand#32   | STANDARD BURNISHED TIN    |     31 |            8
 Brand#32   | STANDARD PLATED BRASS     |     31 |            8
 Brand#32   | STANDARD PLATED NICKEL    |     17 |            8
 Brand#32   | STANDARD PLATED NICKEL    |     19 |            8
 Brand#32   | STANDARD PLATED NICKEL    |     39 |            8
 Brand#32   | STANDARD PLATED NICKEL    |     50 |            8
 Brand#32   | STANDARD PLATED STEEL     |     28 |            8
 Brand#32   | STANDARD PLATED TIN       |      1 |            8
 Brand#32   | STANDARD POLISHED BRASS   |     28 |            8
 Brand#32   | STANDARD POLISHED BRASS   |     50 |            8
 Brand#32   | STANDARD POLISHED COPPER  |      1 |            8
 Brand#32   | STANDARD POLISHED COPPER  |     50 |            8
 Brand#33   | ECONOMY ANODIZED BRASS    |     17 |            8
 Brand#33   | ECONOMY ANODIZED BRASS    |     19 |            8
 Brand#33   | ECONOMY ANODIZED BRASS    |     39 |            8
 Brand#33   | ECONOMY ANODIZED BRASS    |     50 |            8
 Brand#33   | ECONOMY ANODIZED COPPER   |     31 |            8
 Brand#33   | ECONOMY ANODIZED COPPER   |     39 |            8
 Brand#33   | ECONOMY ANODIZED NICKEL   |     17 |            8
 Brand#33   | ECONOMY ANODIZED STEEL    |     19 |            8
 Brand#33   | ECONOMY BRUSHED BRASS     |     45 |            8
 Brand#33   | ECONOMY BRUSHED COPPER    |      1 |            8
 Brand#33   | ECONOMY BRUSHED COPPER    |     45 |            8
 Brand#33   | ECONOMY BRUSHED NICKEL    |     31 |            8
 Brand#33   | ECONOMY BRUSHED NICKEL    |     45 |            8
 Brand#33   | ECONOMY BRUSHED STEEL     |     19 |            8
 Brand#33   | ECONOMY BRUSHED TIN       |     39 |            8
 Brand#33   | ECONOMY BURNISHED BRASS   |     45 |            8
 Brand#33   | ECONOMY BURNISHED BRASS   |     50 |            8
 Brand#33   | ECONOMY BURNISHED COPPER  |     19 |            8
 Brand#33   | ECONOMY BURNISHED COPPER  |     50 |            8
 Brand#33   | ECONOMY BURNISHED NICKEL  |      1 |            8
 Brand#33   | ECONOMY BURNISHED STEEL   |     28 |            8
 Brand#33   | ECONOMY BURNISHED TIN     |     39 |            8
 Brand#33   | ECONOMY POLISHED BRASS    |     19 |            8
 Brand#33   | ECONOMY POLISHED BRASS    |     28 |            8
 Brand#33   | ECONOMY POLISHED BRASS    |     31 |            8
 Brand#33   | ECONOMY POLISHED COPPER   |      1 |            8
 Brand#33   | ECONOMY POLISHED COPPER   |     31 |            8
 Brand#33   | ECONOMY POLISHED COPPER   |     39 |            8
 Brand#33   | ECONOMY POLISHED NICKEL   |     17 |            8
 Brand#33   | ECONOMY POLISHED NICKEL   |     28 |            8
 Brand#33   | ECONOMY POLISHED STEEL    |     17 |            8
 Brand#33   | ECONOMY POLISHED STEEL    |     50 |            8
 Brand#33   | LARGE ANODIZED COPPER     |     17 |            8
 Brand#33   | LARGE ANODIZED COPPER     |     19 |            8
 Brand#33   | LARGE ANODIZED NICKEL     |      1 |            8
 Brand#33   | LARGE ANODIZED NICKEL     |     19 |            8
 Brand#33   | LARGE ANODIZED NICKEL     |     39 |            8
 Brand#33   | LARGE ANODIZED NICKEL     |     45 |            8
 Brand#33   | LARGE ANODIZED TIN        |     31 |            8
 Brand#33   | LARGE BRUSHED BRASS       |     17 |            8
 Brand#33   | LARGE BRUSHED BRASS       |     19 |            8
 Brand#33   | LARGE BRUSHED BRASS       |     28 |            8
 Brand#33   | LARGE BRUSHED BRASS       |     31 |            8
 Brand#33   | LARGE BRUSHED BRASS       |     39 |            8
 Brand#33   | LARGE BRUSHED COPPER      |     19 |            8
 Brand#33   | LARGE BRUSHED COPPER      |     31 |            8
 Brand#33   | LARGE BURNISHED BRASS     |     17 |            8
 Brand#33   | LARGE BURNISHED BRASS     |     31 |            8
 Brand#33   | LARGE BURNISHED COPPER    |     31 |            8
 Brand#33   | LARGE BURNISHED COPPER    |     39 |            8
 Brand#33   | LARGE BURNISHED NICKEL    |     28 |            8
 Brand#33   | LARGE BURNISHED NICKEL    |     50 |            8
 Brand#33   | LARGE BURNISHED STEEL     |     50 |            8
 Brand#33   | LARGE BURNISHED TIN       |     39 |            8
 Brand#33   | LARGE BURNISHED TIN       |     45 |            8
 Brand#33   | LARGE BURNISHED TIN       |     50 |            8
 Brand#33   | LARGE PLATED BRASS        |     45 |            8
 Brand#33   | LARGE PLATED COPPER       |     31 |            8
 Brand#33   | LARGE PLATED COPPER       |     50 |            8
 Brand#33   | LARGE PLATED NICKEL       |     39 |            8
 Brand#33   | LARGE PLATED STEEL        |     28 |            8
 Brand#33   | LARGE PLATED TIN          |     17 |            8
 Brand#33   | LARGE PLATED TIN          |     28 |            8
 Brand#33   | LARGE POLISHED COPPER     |     31 |            8
 Brand#33   | LARGE POLISHED COPPER     |     50 |            8
 Brand#33   | LARGE POLISHED STEEL      |     39 |            8
 Brand#33   | LARGE POLISHED STEEL      |     50 |            8
 Brand#33   | LARGE POLISHED TIN        |      1 |            8
 Brand#33   | MEDIUM ANODIZED BRASS     |     50 |            8
 Brand#33   | MEDIUM ANODIZED COPPER    |     39 |            8
 Brand#33   | MEDIUM ANODIZED NICKEL    |     31 |            8
 Brand#33   | MEDIUM BRUSHED BRASS      |     17 |            8
 Brand#33   | MEDIUM BRUSHED BRASS      |     19 |            8
 Brand#33   | MEDIUM BRUSHED BRASS      |     31 |            8
 Brand#33   | MEDIUM BRUSHED BRASS      |     39 |            8
 Brand#33   | MEDIUM BRUSHED COPPER     |     39 |            8
 Brand#33   | MEDIUM BRUSHED COPPER     |     50 |            8
 Brand#33   | MEDIUM BRUSHED NICKEL     |      1 |            8
 Brand#33   | MEDIUM BRUSHED NICKEL     |     45 |            8
 Brand#33   | MEDIUM BURNISHED BRASS    |     28 |            8
 Brand#33   | MEDIUM BURNISHED BRASS    |     31 |            8
 Brand#33   | MEDIUM BURNISHED BRASS    |     50 |            8
 Brand#33   | MEDIUM BURNISHED COPPER   |     28 |            8
 Brand#33   | MEDIUM BURNISHED COPPER   |     45 |            8
 Brand#33   | MEDIUM BURNISHED NICKEL   |      1 |            8
 Brand#33   | MEDIUM BURNISHED NICKEL   |     19 |            8
 Brand#33   | MEDIUM BURNISHED NICKEL   |     28 |            8
 Brand#33   | MEDIUM BURNISHED TIN      |     28 |            8
 Brand#33   | MEDIUM PLATED BRASS       |      1 |            8
 Brand#33   | MEDIUM PLATED BRASS       |     19 |            8
 Brand#33   | MEDIUM PLATED BRASS       |     31 |            8
 Brand#33   | MEDIUM PLATED NICKEL      |     45 |            8
 Brand#33   | MEDIUM POLISHED COPPER    |     31 |            8
 Brand#33   | MEDIUM POLISHED COPPER    |     50 |            8
 Brand#33   | MEDIUM POLISHED NICKEL    |     31 |            8
 Brand#33   | MEDIUM POLISHED NICKEL    |     45 |            8
 Brand#33   | MEDIUM POLISHED STEEL     |     17 |            8
 Brand#33   | MEDIUM POLISHED STEEL     |     28 |            8
 Brand#33   | MEDIUM POLISHED STEEL     |     31 |            8
 Brand#33   | MEDIUM POLISHED TIN       |     17 |            8
 Brand#33   | MEDIUM POLISHED TIN       |     45 |            8
 Brand#33   | PROMO ANODIZED BRASS      |     17 |            8
 Brand#33   | PROMO ANODIZED COPPER     |     19 |            8
 Brand#33   | PROMO ANODIZED COPPER     |     28 |            8
 Brand#33   | PROMO ANODIZED NICKEL     |     45 |            8
 Brand#33   | PROMO ANODIZED TIN        |     45 |            8
 Brand#33   | PROMO BRUSHED BRASS       |     50 |            8
 Brand#33   | PROMO BRUSHED COPPER      |     45 |            8
 Brand#33   | PROMO BRUSHED NICKEL      |     31 |            8
 Brand#33   | PROMO BRUSHED STEEL       |      1 |            8
 Brand#33   | PROMO BRUSHED STEEL       |     31 |            8
 Brand#33   | PROMO BRUSHED STEEL       |     39 |            8
 Brand#33   | PROMO BRUSHED TIN         |     39 |            8
 Brand#33   | PROMO BRUSHED TIN         |     50 |            8
 Brand#33   | PROMO BURNISHED BRASS     |      1 |            8
 Brand#33   | PROMO BURNISHED BRASS     |     17 |            8
 Brand#33   | PROMO BURNISHED BRASS     |     39 |            8
 Brand#33   | PROMO BURNISHED BRASS     |     45 |            8
 Brand#33   | PROMO BURNISHED COPPER    |     50 |            8
 Brand#33   | PROMO BURNISHED NICKEL    |     19 |            8
 Brand#33   | PROMO BURNISHED NICKEL    |     28 |            8
 Brand#33   | PROMO BURNISHED STEEL     |      1 |            8
 Brand#33   | PROMO BURNISHED STEEL     |     19 |            8
 Brand#33   | PROMO BURNISHED STEEL     |     45 |            8
 Brand#33   | PROMO BURNISHED STEEL     |     50 |            8
 Brand#33   | PROMO BURNISHED TIN       |     17 |            8
 Brand#33   | PROMO BURNISHED TIN       |     28 |            8
 Brand#33   | PROMO PLATED BRASS        |     45 |            8
 Brand#33   | PROMO PLATED COPPER       |      1 |            8
 Brand#33   | PROMO PLATED COPPER       |     19 |            8
 Brand#33   | PROMO PLATED COPPER       |     28 |            8
 Brand#33   | PROMO PLATED COPPER       |     45 |            8
 Brand#33   | PROMO PLATED COPPER       |     50 |            8
 Brand#33   | PROMO PLATED NICKEL       |      1 |            8
 Brand#33   | PROMO PLATED NICKEL       |     45 |            8
 Brand#33   | PROMO PLATED TIN          |     17 |            8
 Brand#33   | PROMO POLISHED BRASS      |     39 |            8
 Brand#33   | PROMO POLISHED COPPER     |     28 |            8
 Brand#33   | PROMO POLISHED COPPER     |     45 |            8
 Brand#33   | PROMO POLISHED STEEL      |     19 |            8
 Brand#33   | PROMO POLISHED STEEL      |     31 |            8
 Brand#33   | PROMO POLISHED TIN        |      1 |            8
 Brand#33   | PROMO POLISHED TIN        |     17 |            8
 Brand#33   | PROMO POLISHED TIN        |     39 |            8
 Brand#33   | PROMO POLISHED TIN        |     45 |            8
 Brand#33   | SMALL ANODIZED BRASS      |     28 |            8
 Brand#33   | SMALL ANODIZED COPPER     |     45 |            8
 Brand#33   | SMALL ANODIZED NICKEL     |     31 |            8
 Brand#33   | SMALL ANODIZED NICKEL     |     45 |            8
 Brand#33   | SMALL ANODIZED STEEL      |      1 |            8
 Brand#33   | SMALL BRUSHED BRASS       |      1 |            8
 Brand#33   | SMALL BRUSHED BRASS       |     50 |            8
 Brand#33   | SMALL BRUSHED NICKEL      |      1 |            8
 Brand#33   | SMALL BRUSHED NICKEL      |     17 |            8
 Brand#33   | SMALL BRUSHED STEEL       |     17 |            8
 Brand#33   | SMALL BRUSHED STEEL       |     39 |            8
 Brand#33   | SMALL BRUSHED TIN         |     17 |            8
 Brand#33   | SMALL BRUSHED TIN         |     19 |            8
 Brand#33   | SMALL BRUSHED TIN         |     50 |            8
 Brand#33   | SMALL BURNISHED COPPER    |      1 |            8
 Brand#33   | SMALL BURNISHED COPPER    |     50 |            8
 Brand#33   | SMALL BURNISHED NICKEL    |     17 |            8
 Brand#33   | SMALL BURNISHED NICKEL    |     50 |            8
 Brand#33   | SMALL BURNISHED STEEL     |      1 |            8
 Brand#33   | SMALL BURNISHED STEEL     |     28 |            8
 Brand#33   | SMALL BURNISHED STEEL     |     31 |            8
 Brand#33   | SMALL BURNISHED STEEL     |     39 |            8
 Brand#33   | SMALL BURNISHED TIN       |      1 |            8
 Brand#33   | SMALL BURNISHED TIN       |     45 |            8
 Brand#33   | SMALL PLATED BRASS        |     28 |            8
 Brand#33   | SMALL PLATED BRASS        |     39 |            8
 Brand#33   | SMALL PLATED COPPER       |     39 |            8
 Brand#33   | SMALL PLATED COPPER       |     50 |            8
 Brand#33   | SMALL PLATED NICKEL       |     19 |            8
 Brand#33   | SMALL PLATED STEEL        |      1 |            8
 Brand#33   | SMALL PLATED STEEL        |     17 |            8
 Brand#33   | SMALL PLATED STEEL        |     31 |            8
 Brand#33   | SMALL POLISHED BRASS      |     17 |            8
 Brand#33   | SMALL POLISHED BRASS      |     45 |            8
 Brand#33   | SMALL POLISHED COPPER     |     31 |            8
 Brand#33   | SMALL POLISHED STEEL      |     39 |            8
 Brand#33   | SMALL POLISHED TIN        |     19 |            8
 Brand#33   | SMALL POLISHED TIN        |     45 |            8
 Brand#33   | STANDARD ANODIZED BRASS   |     17 |            8
 Brand#33   | STANDARD ANODIZED COPPER  |     19 |            8
 Brand#33   | STANDARD ANODIZED COPPER  |     39 |            8
 Brand#33   | STANDARD ANODIZED NICKEL  |     31 |            8
 Brand#33   | STANDARD ANODIZED NICKEL  |     45 |            8
 Brand#33   | STANDARD ANODIZED STEEL   |     19 |            8
 Brand#33   | STANDARD ANODIZED TIN     |      1 |            8
 Brand#33   | STANDARD ANODIZED TIN     |     31 |            8
 Brand#33   | STANDARD BRUSHED BRASS    |     28 |            8
 Brand#33   | STANDARD BRUSHED BRASS    |     50 |            8
 Brand#33   | STANDARD BRUSHED COPPER   |     19 |            8
 Brand#33   | STANDARD BRUSHED COPPER   |     28 |            8
 Brand#33   | STANDARD BRUSHED STEEL    |     31 |            8
 Brand#33   | STANDARD BRUSHED TIN      |     19 |            8
 Brand#33   | STANDARD BRUSHED TIN      |     39 |            8
 Brand#33   | STANDARD BRUSHED TIN      |     50 |            8
 Brand#33   | STANDARD BURNISHED BRASS  |     17 |            8
 Brand#33   | STANDARD BURNISHED COPPER |     19 |            8
 Brand#33   | STANDARD BURNISHED NICKEL |     31 |            8
 Brand#33   | STANDARD BURNISHED NICKEL |     39 |            8
 Brand#33   | STANDARD BURNISHED NICKEL |     50 |            8
 Brand#33   | STANDARD BURNISHED STEEL  |     17 |            8
 Brand#33   | STANDARD BURNISHED STEEL  |     39 |            8
 Brand#33   | STANDARD BURNISHED STEEL  |     50 |            8
 Brand#33   | STANDARD BURNISHED TIN    |     31 |            8
 Brand#33   | STANDARD PLATED BRASS     |      1 |            8
 Brand#33   | STANDARD PLATED BRASS     |     45 |            8
 Brand#33   | STANDARD PLATED COPPER    |     19 |            8
 Brand#33   | STANDARD PLATED COPPER    |     39 |            8
 Brand#33   | STANDARD PLATED COPPER    |     45 |            8
 Brand#33   | STANDARD PLATED STEEL     |      1 |            8
 Brand#33   | STANDARD PLATED TIN       |     17 |            8
 Brand#33   | STANDARD PLATED TIN       |     28 |            8
 Brand#33   | STANDARD PLATED TIN       |     31 |            8
 Brand#33   | STANDARD PLATED TIN       |     39 |            8
 Brand#33   | STANDARD POLISHED BRASS   |     17 |            8
 Brand#33   | STANDARD POLISHED BRASS   |     19 |            8
 Brand#33   | STANDARD POLISHED BRASS   |     39 |            8
 Brand#33   | STANDARD POLISHED NICKEL  |     31 |            8
 Brand#33   | STANDARD POLISHED STEEL   |     17 |            8
 Brand#33   | STANDARD POLISHED STEEL   |     19 |            8
 Brand#33   | STANDARD POLISHED STEEL   |     28 |            8
 Brand#33   | STANDARD POLISHED TIN     |     17 |            8
 Brand#34   | ECONOMY ANODIZED BRASS    |      1 |            8
