  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#32   | STANDARD BRUSHED BRASS    |     38 |          152
 Brand#32   | STANDARD BRUSHED NICKEL   |     12 |          152
 Brand#32   | STANDARD BURNISHED BRASS  |     12 |          152
 Brand#32   | STANDARD BURNISHED COPPER |     28 |          152
 Brand#32   | STANDARD BURNISHED COPPER |     30 |          152
 Brand#32   | STANDARD BURNISHED TIN    |     43 |          152
 Brand#32   | STANDARD PLATED COPPER    |     12 |          152
 Brand#32   | STANDARD PLATED STEEL     |     12 |          152
 Brand#33   | ECONOMY BRUSHED BRASS     |     30 |          152
 Brand#33   | ECONOMY BRUSHED NICKEL    |     38 |          152
 Brand#33   | ECONOMY BURNISHED STEEL   |      8 |          152
 Brand#33   | ECONOMY BURNISHED TIN     |     38 |          152
 Brand#33   | ECONOMY PLATED BRASS      |      8 |          152
 Brand#33   | ECONOMY PLATED BRASS      |     38 |          152
 Brand#33   | ECONOMY POLISHED COPPER   |     12 |          152
 Brand#33   | LARGE ANODIZED TIN        |     38 |          152
 Brand#33   | LARGE BURNISHED TIN       |     12 |          152
 Brand#33   | LARGE PLATED BRASS        |      8 |          152
 Brand#33   | LARGE PLATED COPPER       |     45 |          152
 Brand#33   | LARGE PLATED NICKEL       |      8 |          152
 Brand#33   | LARGE PLATED TIN          |     45 |          152
 Brand#33   | LARGE POLISHED STEEL      |     45 |          152
 Brand#33   | LARGE POLISHED TIN        |     28 |          152
 Brand#33   | LARGE POLISHED TIN        |     38 |          152
 Brand#33   | MEDIUM ANODIZED BRASS     |      8 |          152
 Brand#33   | MEDIUM ANODIZED NICKEL    |     43 |          152
 Brand#33   | MEDIUM ANODIZED TIN       |     43 |          152
 Brand#33   | MEDIUM ANODIZED TIN       |     45 |          152
 Brand#33   | MEDIUM BRUSHED TIN        |     28 |          152
 Brand#33   | MEDIUM BURNISHED BRASS    |     12 |          152
 Brand#33   | MEDIUM BURNISHED COPPER   |     12 |          152
 Brand#33   | MEDIUM BURNISHED TIN      |     12 |          152
 Brand#33   | MEDIUM PLATED TIN         |     12 |          152
 Brand#33   | MEDIUM POLISHED NICKEL    |     38 |          152
 Brand#33   | MEDIUM POLISHED NICKEL    |     45 |          152
 Brand#33   | PROMO BRUSHED COPPER      |     41 |          152
 Brand#33   | PROMO BRUSHED STEEL       |     43 |          152
 Brand#33   | PROMO BRUSHED STEEL       |     45 |          152
 Brand#33   | PROMO BURNISHED NICKEL    |     43 |          152
 Brand#33   | PROMO BURNISHED STEEL     |     30 |          152
 Brand#33   | PROMO PLATED TIN          |     45 |          152
 Brand#33   | PROMO POLISHED COPPER     |     38 |          152
 Brand#33   | PROMO POLISHED COPPER     |     43 |          152
 Brand#33   | PROMO POLISHED STEEL      |     28 |          152
 Brand#33   | PROMO POLISHED STEEL      |     43 |          152
 Brand#33   | SMALL ANODIZED COPPER     |     30 |          152
 Brand#33   | SMALL PLATED COPPER       |     28 |          152
 Brand#33   | SMALL PLATED NICKEL       |     41 |          152
 Brand#33   | SMALL POLISHED COPPER     |     30 |          152
 Brand#33   | STANDARD ANODIZED COPPER  |     41 |          152
 Brand#33   | STANDARD ANODIZED NICKEL  |     38 |          152
 Brand#33   | STANDARD BRUSHED COPPER   |     12 |          152
 Brand#33   | STANDARD BURNISHED BRASS  |     28 |          152
 Brand#33   | STANDARD BURNISHED NICKEL |     12 |          152
 Brand#33   | STANDARD PLATED BRASS     |      8 |          152
 Brand#33   | STANDARD PLATED NICKEL    |     28 |          152
 Brand#33   | STANDARD PLATED TIN       |     30 |          152
 Brand#34   | ECONOMY BRUSHED NICKEL    |     43 |          152
 Brand#34   | ECONOMY BURNISHED NICKEL  |     12 |          152
 Brand#34   | ECONOMY BURNISHED NICKEL  |     38 |          152
 Brand#34   | ECONOMY BURNISHED NICKEL  |     41 |          152
 Brand#34   | ECONOMY PLATED BRASS      |      8 |          152
 Brand#34   | ECONOMY POLISHED COPPER   |     30 |          152
 Brand#34   | ECONOMY POLISHED NICKEL   |     45 |          152
 Brand#34   | LARGE ANODIZED STEEL      |     28 |          152
 Brand#34   | LARGE BRUSHED BRASS       |     30 |          152
 Brand#34   | LARGE BRUSHED BRASS       |     45 |          152
 Brand#34   | LARGE BRUSHED COPPER      |     30 |          152
 Brand#34   | LARGE BURNISHED STEEL     |     30 |          152
 Brand#34   | LARGE PLATED BRASS        |     38 |          152
 Brand#34   | LARGE PLATED STEEL        |     45 |          152
 Brand#34   | LARGE POLISHED COPPER     |     38 |          152
 Brand#34   | MEDIUM ANODIZED COPPER    |      8 |          152
 Brand#34   | MEDIUM ANODIZED NICKEL    |     41 |          152
 Brand#34   | MEDIUM ANODIZED STEEL     |     38 |          152
 Brand#34   | MEDIUM BURNISHED BRASS    |     30 |          152
 Brand#34   | MEDIUM BURNISHED TIN      |     41 |          152
 Brand#34   | MEDIUM PLATED STEEL       |     30 |          152
 Brand#34   | MEDIUM PLATED TIN         |     12 |          152
 Brand#34   | PROMO ANODIZED COPPER     |     45 |          152
 Brand#34   | PROMO BRUSHED BRASS       |      8 |          152
 Brand#34   | PROMO BRUSHED NICKEL      |     45 |          152
 Brand#34   | PROMO BRUSHED TIN         |     38 |          152
 Brand#34   | PROMO BURNISHED STEEL     |      8 |          152
 Brand#34   | PROMO BURNISHED STEEL     |     45 |          152
 Brand#34   | PROMO PLATED BRASS        |     41 |          152
 Brand#34   | PROMO POLISHED NICKEL     |     28 |          152
 Brand#34   | PROMO POLISHED NICKEL     |     30 |          152
 Brand#34   | SMALL BRUSHED COPPER      |     12 |          152
 Brand#34   | SMALL BRUSHED NICKEL      |      8 |          152
 Brand#34   | SMALL BRUSHED TIN         |     30 |          152
 Brand#34   | SMALL PLATED COPPER       |     30 |          152
 Brand#34   | SMALL POLISHED NICKEL     |     43 |          152
 Brand#34   | STANDARD ANODIZED BRASS   |     41 |          152
 Brand#34   | STANDARD ANODIZED NICKEL  |      8 |          152
 Brand#34   | STANDARD ANODIZED STEEL   |      8 |          152
 Brand#34   | STANDARD BRUSHED BRASS    |     12 |          152
 Brand#34   | STANDARD BRUSHED COPPER   |     38 |          152
 Brand#34   | STANDARD BRUSHED NICKEL   |     30 |          152
 Brand#34   | STANDARD BURNISHED BRASS  |     45 |          152
 Brand#34   | STANDARD BURNISHED NICKEL |     38 |          152
 Brand#34   | STANDARD BURNISHED STEEL  |     12 |          152
 Brand#34   | STANDARD BURNISHED STEEL  |     28 |          152
 Brand#34   | STANDARD BURNISHED STEEL  |     41 |          152
 Brand#34   | STANDARD BURNISHED STEEL  |     45 |          152
 Brand#34   | STANDARD PLATED NICKEL    |     30 |          152
 Brand#34   | STANDARD PLATED NICKEL    |     43 |          152
 Brand#35   | ECONOMY ANODIZED BRASS    |     30 |          152
 Brand#35   | ECONOMY ANODIZED STEEL    |     45 |          152
 Brand#35   | ECONOMY BURNISHED BRASS   |     12 |          152
 Brand#35   | ECONOMY BURNISHED TIN     |     12 |          152
 Brand#35   | ECONOMY PLATED TIN        |     28 |          152
 Brand#35   | LARGE ANODIZED BRASS      |      8 |          152
 Brand#35   | LARGE ANODIZED BRASS      |     28 |          152
 Brand#35   | LARGE BRUSHED TIN         |     41 |          152
 Brand#35   | LARGE PLATED STEEL        |     12 |          152
 Brand#35   | LARGE POLISHED BRASS      |     43 |          152
 Brand#35   | MEDIUM ANODIZED NICKEL    |     12 |          152
 Brand#35   | MEDIUM ANODIZED NICKEL    |     43 |          152
 Brand#35   | MEDIUM BRUSHED TIN        |     43 |          152
 Brand#35   | MEDIUM PLATED BRASS       |     41 |          152
 Brand#35   | MEDIUM PLATED COPPER      |     28 |          152
 Brand#35   | MEDIUM POLISHED NICKEL    |     12 |          152
 Brand#35   | PROMO ANODIZED NICKEL     |     45 |          152
 Brand#35   | PROMO ANODIZED STEEL      |     28 |          152
 Brand#35   | PROMO BRUSHED STEEL       |     41 |          152
 Brand#35   | PROMO BURNISHED COPPER    |     28 |          152
 Brand#35   | PROMO BURNISHED COPPER    |     30 |          152
 Brand#35   | PROMO BURNISHED COPPER    |     38 |          152
 Brand#35   | PROMO BURNISHED NICKEL    |     28 |          152
 Brand#35   | PROMO PLATED BRASS        |     30 |          152
 Brand#35   | PROMO PLATED COPPER       |     30 |          152
 Brand#35   | SMALL ANODIZED BRASS      |      8 |          152
 Brand#35   | SMALL ANODIZED NICKEL     |     41 |          152
 Brand#35   | SMALL BRUSHED TIN         |      8 |          152
 Brand#35   | SMALL PLATED COPPER       |     45 |          152
 Brand#35   | SMALL POLISHED NICKEL     |     28 |          152
 Brand#35   | SMALL POLISHED NICKEL     |     45 |          152
 Brand#35   | SMALL POLISHED STEEL      |     12 |          152
 Brand#35   | STANDARD ANODIZED COPPER  |     43 |          152
 Brand#35   | STANDARD BURNISHED TIN    |     38 |          152
 Brand#35   | STANDARD PLATED COPPER    |     30 |          152
 Brand#35   | STANDARD PLATED STEEL     |     30 |          152
 Brand#35   | STANDARD PLATED STEEL     |     38 |          152
 Brand#35   | STANDARD PLATED TIN       |     38 |          152
 Brand#41   | ECONOMY ANODIZED NICKEL   |     41 |          152
 Brand#41   | ECONOMY ANODIZED STEEL    |     45 |          152
 Brand#41   | ECONOMY BRUSHED NICKEL    |     43 |          152
 Brand#41   | ECONOMY BRUSHED NICKEL    |     45 |          152
 Brand#41   | ECONOMY BURNISHED BRASS   |     12 |          152
 Brand#41   | ECONOMY BURNISHED BRASS   |     30 |          152
 Brand#41   | ECONOMY POLISHED BRASS    |     12 |          152
 Brand#41   | ECONOMY POLISHED NICKEL   |     28 |          152
 Brand#41   | LARGE ANODIZED NICKEL     |     43 |          152
 Brand#41   | LARGE ANODIZED TIN        |     38 |          152
 Brand#41   | LARGE BRUSHED COPPER      |      8 |          152
 Brand#41   | LARGE BRUSHED STEEL       |     12 |          152
 Brand#41   | LARGE BURNISHED NICKEL    |     28 |          152
 Brand#41   | LARGE BURNISHED STEEL     |     38 |          152
 Brand#41   | LARGE PLATED BRASS        |     12 |          152
 Brand#41   | LARGE PLATED NICKEL       |     28 |          152
 Brand#41   | LARGE PLATED STEEL        |     41 |          152
 Brand#41   | LARGE POLISHED NICKEL     |     28 |          152
 Brand#41   | LARGE POLISHED STEEL      |     43 |          152
 Brand#41   | MEDIUM ANODIZED BRASS     |     45 |          152
 Brand#41   | MEDIUM ANODIZED NICKEL    |     41 |          152
 Brand#41   | MEDIUM BRUSHED TIN        |     43 |          152
 Brand#41   | MEDIUM BURNISHED COPPER   |     28 |          152
 Brand#41   | MEDIUM BURNISHED STEEL    |     12 |          152
 Brand#41   | MEDIUM PLATED COPPER      |     30 |          152
 Brand#41   | MEDIUM PLATED NICKEL      |     28 |          152
 Brand#41   | MEDIUM PLATED STEEL       |     30 |          152
 Brand#41   | MEDIUM POLISHED BRASS     |      8 |          152
 Brand#41   | MEDIUM POLISHED NICKEL    |     38 |          152
 Brand#41   | PROMO ANODIZED TIN        |     45 |          152
 Brand#41   | PROMO BRUSHED BRASS       |     43 |          152
 Brand#41   | PROMO BRUSHED STEEL       |     30 |          152
 Brand#41   | PROMO BURNISHED COPPER    |     41 |          152
 Brand#41   | PROMO POLISHED STEEL      |      8 |          152
 Brand#41   | PROMO POLISHED STEEL      |     30 |          152
 Brand#41   | SMALL ANODIZED STEEL      |      8 |          152
 Brand#41   | SMALL BRUSHED NICKEL      |     41 |          152
 Brand#41   | SMALL BRUSHED STEEL       |     12 |          152
 Brand#41   | SMALL BURNISHED NICKEL    |     28 |          152
 Brand#41   | SMALL PLATED COPPER       |     41 |          152
 Brand#41   | SMALL POLISHED BRASS      |      8 |          152
 Brand#41   | SMALL POLISHED TIN        |     12 |          152
 Brand#41   | SMALL POLISHED TIN        |     41 |          152
 Brand#41   | STANDARD ANODIZED COPPER  |     30 |          152
 Brand#41   | STANDARD BRUSHED BRASS    |     30 |          152
 Brand#41   | STANDARD BRUSHED NICKEL   |     12 |          152
 Brand#42   | ECONOMY ANODIZED BRASS    |     28 |          152
 Brand#42   | ECONOMY ANODIZED COPPER   |     43 |          152
 Brand#42   | ECONOMY ANODIZED STEEL    |     38 |          152
 Brand#42   | ECONOMY ANODIZED TIN      |     30 |          152
 Brand#42   | ECONOMY BRUSHED BRASS     |     45 |          152
 Brand#42   | ECONOMY BURNISHED NICKEL  |     30 |          152
 Brand#42   | ECONOMY POLISHED BRASS    |     41 |          152
 Brand#42   | LARGE ANODIZED BRASS      |     41 |          152
 Brand#42   | LARGE ANODIZED TIN        |     45 |          152
 Brand#42   | LARGE BRUSHED BRASS       |     38 |          152
 Brand#42   | LARGE BRUSHED STEEL       |     45 |          152
 Brand#42   | LARGE BURNISHED NICKEL    |     43 |          152
 Brand#42   | LARGE BURNISHED NICKEL    |     45 |          152
 Brand#42   | LARGE BURNISHED TIN       |     41 |          152
 Brand#42   | LARGE BURNISHED TIN       |     43 |          152
 Brand#42   | LARGE PLATED NICKEL       |     28 |          152
 Brand#42   | LARGE POLISHED COPPER     |     45 |          152
 Brand#42   | LARGE POLISHED NICKEL     |     43 |          152
 Brand#42   | MEDIUM BRUSHED COPPER     |      8 |          152
 Brand#42   | MEDIUM BRUSHED COPPER     |     28 |          152
 Brand#42   | MEDIUM BRUSHED NICKEL     |      8 |          152
 Brand#42   | MEDIUM BURNISHED BRASS    |     28 |          152
 Brand#42   | MEDIUM BURNISHED NICKEL   |     43 |          152
 Brand#42   | MEDIUM BURNISHED TIN      |     30 |          152
 Brand#42   | MEDIUM PLATED BRASS       |     28 |          152
 Brand#42   | MEDIUM PLATED NICKEL      |      8 |          152
 Brand#42   | MEDIUM PLATED TIN         |      8 |          152
 Brand#42   | MEDIUM POLISHED STEEL     |     28 |          152
 Brand#42   | PROMO ANODIZED NICKEL     |     12 |          152
 Brand#42   | PROMO BRUSHED BRASS       |     41 |          152
 Brand#42   | PROMO BRUSHED COPPER      |     43 |          152
 Brand#42   | PROMO BURNISHED STEEL     |     28 |          152
 Brand#42   | PROMO PLATED STEEL        |     45 |          152
 Brand#42   | SMALL ANODIZED BRASS      |     38 |          152
 Brand#42   | SMALL ANODIZED BRASS      |     43 |          152
 Brand#42   | SMALL PLATED BRASS        |     12 |          152
 Brand#42   | SMALL PLATED COPPER       |      8 |          152
 Brand#42   | SMALL POLISHED NICKEL     |      8 |          152
 Brand#42   | SMALL POLISHED NICKEL     |     45 |          152
 Brand#42   | STANDARD ANODIZED STEEL   |     38 |          152
 Brand#42   | STANDARD BURNISHED BRASS  |     41 |          152
 Brand#42   | STANDARD PLATED BRASS     |     38 |          152
 Brand#43   | ECONOMY ANODIZED COPPER   |     12 |          152
 Brand#43   | ECONOMY ANODIZED COPPER   |     38 |          152
 Brand#43   | ECONOMY BRUSHED BRASS     |     30 |          152
 Brand#43   | ECONOMY BURNISHED BRASS   |      8 |          152
 Brand#43   | ECONOMY BURNISHED COPPER  |     30 |          152
 Brand#43   | ECONOMY BURNISHED STEEL   |     30 |          152
 Brand#43   | ECONOMY BURNISHED TIN     |      8 |          152
 Brand#43   | ECONOMY BURNISHED TIN     |     30 |          152
 Brand#43   | ECONOMY POLISHED COPPER   |     28 |          152
 Brand#43   | ECONOMY POLISHED STEEL    |     12 |          152
 Brand#43   | ECONOMY POLISHED STEEL    |     43 |          152
 Brand#43   | LARGE ANODIZED NICKEL     |     38 |          152
 Brand#43   | LARGE ANODIZED TIN        |      8 |          152
 Brand#43   | LARGE BRUSHED COPPER      |     28 |          152
 Brand#43   | LARGE BRUSHED NICKEL      |     45 |          152
 Brand#43   | LARGE BRUSHED STEEL       |     45 |          152
 Brand#43   | LARGE BURNISHED COPPER    |     30 |          152
 Brand#43   | LARGE POLISHED BRASS      |     43 |          152
 Brand#43   | LARGE POLISHED STEEL      |     38 |          152
 Brand#43   | MEDIUM ANODIZED BRASS     |     41 |          152
 Brand#43   | MEDIUM ANODIZED NICKEL    |     41 |          152
 Brand#43   | MEDIUM ANODIZED STEEL     |     45 |          152
 Brand#43   | MEDIUM ANODIZED TIN       |     45 |          152
